dataType,metadata_generatedAt,metadata_generatedBy,metadata_logFileName,metadata_schemaVersion,metadata_RSUID,metadata_kind,metadata_psid,metadata_bsmSource,metadata_externalID,coreData_msgCnt,coreData_id,coreData_secMark,coreData_position_lat,coreData_position_long,coreData_elevation,coreData_accelset_accelYaw,coreData_accelset_lat,coreData_accelset_long,coreData_accelset_vert,coreData_angle,coreData_accuracy_orientation,coreData_accuracy_semiMajor,coreData_accuracy_semiMinor,coreData_transmission,coreData_speed,coreData_heading,coreData_brakes_wheelBrakes_leftFront,coreData_brakes_wheelBrakes_rightFront,coreData_brakes_wheelBrakes_unavailable,coreData_brakes_wheelBrakes_leftRear,coreData_brakes_wheelBrakes_rightRear,coreData_brakes_traction,coreData_brakes_abs,coreData_brakes_scs,coreData_brakes_brakeBoost,coreData_brakes_auxBrakes,coreData_size,part2_suve_classification,part2_suve_cd_hpmstype,part2_suve_cd_role,part2_suve_vd_height,part2_suve_vd_mass,part2_suve_vd_bumpers_front,part2_suve_vd_bumpers_rear,part2_vse_events,part2_vse_ph_crumbdata,part2_vse_pp_confidence,part2_vse_pp_radiusofcurve,part2_vse_lights,coreData_position,randomNum,metadata_generatedAt_timeOfDay
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,52,8915715,32499,"279,522,965","-824,490,646",-219,"-1,905",-258,-77,49,127,"21,940",14,13,unavailable,312,"19,284",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490646 27.9522965),0.110726426,0.325555556
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,23,8915715,23900,"279,525,729","-824,490,243",-213,-3,-47,142,49,127,"24,004",15,11,unavailable,618,"28,416",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490243 27.9525729),0.943495334,0.806388889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,0,8915715,8700,"279,520,405","-824,489,786",-216,-20,15,-171,49,127,"23,829",15,12,unavailable,231,"28,514",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489786 27.9520405),0.803304254,0.802222222
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,89,8915715,36199,"279,520,910","-824,491,560",-225,-451,-55,3,49,127,"21,011",14,13,unavailable,403,"14,724",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.449156 27.952091),0.864404665,0.326666667
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,125,8915715,48599,"279,523,998","-824,483,743",-231,41,1,42,49,127,"20,619",16,14,unavailable,27,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483743 27.9523998),0.354202102,0.313333333
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,48,8915715,6499,"279,523,980","-824,483,756",-229,2,6,-13,49,127,"20,404",15,13,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483756 27.952398),0.946354697,0.318333333
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,59,8915715,7599,"279,523,987","-824,483,773",-228,0,5,-12,49,127,"20,328",15,13,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483773 27.9523987),0.166027246,0.318611111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,78,8915715,29399,"279,532,999","-824,490,774",-209,226,-23,150,47,127,"24,529",15,12,unavailable,893,"28,697",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490774 27.9532999),0.431140322,0.808055556
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,46,8915715,499,"279,513,748","-824,489,255",-221,-11,-5,-5,48,127,"23,834",15,12,unavailable,551,"28,445",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489255 27.9513748),0.955417888,0.8
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,107,8915715,32300,"279,537,775","-824,490,367",-208,412,70,120,49,127,"25,711",16,13,unavailable,971,801,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490367 27.9537775),0.069767539,0.808888889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,69,8915715,15650,"279,521,025","-824,489,817",-215,0,-13,31,49,127,"23,903",15,12,unavailable,2,"28,487",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489817 27.9521025),0.502807095,0.804166667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,94,8915715,5300,"279,518,225","-824,489,643",-219,56,8,-93,49,127,"23,883",15,12,unavailable,463,"28,476",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489643 27.9518225),0.544652535,0.801388889
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,89,8915715,57800,"279,523,974","-824,483,740",-229,0,8,-12,49,127,"20,334",16,14,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.448374 27.9523974),0.945253155,0.315833333
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,4,8915715,2099,"279,523,976","-824,483,744",-230,-1,8,-10,49,127,"20,369",16,14,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483744 27.9523976),0.874568692,0.317222222
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,40,8915715,52850,"279,523,973","-824,483,741",-229,0,5,-12,49,127,"20,445",16,14,unavailable,2,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483741 27.9523973),0.274286649,0.314444444
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,13,8915715,15750,"279,523,992","-824,483,825",-225,286,11,28,48,127,"19,981",14,13,unavailable,19,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483825 27.9523992),0.648664107,0.320833333
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,29,8915715,30149,"279,523,318","-824,489,115",-220,-334,-87,5,49,127,"22,049",14,13,unavailable,332,"21,466",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489115 27.9523318),0.310693945,0.325
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,104,8915715,32000,"279,537,260","-824,490,467",-208,366,42,73,49,127,"25,711",16,13,unavailable,957,705,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490467 27.953726),0.170960166,0.808888889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,111,8915715,7049,"279,519,516","-824,489,732",-217,26,19,-133,49,127,"23,871",15,12,unavailable,357,"28,484",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489732 27.9519516),0.52976728,0.801944444
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,90,8915715,36300,"279,520,837","-824,491,563",-225,-479,-25,-11,48,127,"21,011",14,13,unavailable,404,"14,686",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4491563 27.9520837),0.753762538,0.326666667
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,64,8915715,55300,"279,523,973","-824,483,742",-230,2,8,-9,49,127,"20,305",16,14,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483742 27.9523973),0.044955521,0.315277778
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,84,8915715,22900,"279,523,348","-824,484,575",-223,"2,001",4,143,50,127,"19,506",14,13,unavailable,167,"20,035",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4484575 27.9523348),0.156068731,0.322777778
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,68,8915715,15550,"279,521,024","-824,489,817",-215,-2,-11,21,48,127,"23,903",15,12,unavailable,1,"28,487",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489817 27.9521024),0.258157389,0.804166667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,2,8915715,21800,"279,523,696","-824,490,050",-214,-13,-80,233,48,127,"23,847",15,11,unavailable,440,"28,475",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.449005 27.9523696),0.199877573,0.805833333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,59,8915715,1800,"279,515,008","-824,489,358",-221,31,-15,-22,49,127,"23,728",15,12,unavailable,531,"28,467",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489358 27.9515008),0.644158543,0.800277778
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,122,8915715,8100,"279,520,130","-824,489,768",-217,21,10,-144,49,127,"23,829",15,12,unavailable,284,"28,530",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489768 27.952013),0.604356709,0.802222222
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,87,8915715,10400,"279,524,002","-824,483,806",-225,0,8,-10,49,127,"20,148",15,13,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483806 27.9524002),0.242982413,0.319444444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,47,8915715,26300,"279,528,564","-824,490,465",-211,-21,-65,114,49,127,"24,119",15,11,unavailable,712,"28,431",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490465 27.9528564),0.052300147,0.807222222
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,80,8915715,16750,"279,521,091","-824,489,825",-214,-3,-42,198,49,127,"23,886",15,12,unavailable,71,"28,486",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489825 27.9521091),0.175472447,0.804444444
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,20,8915715,29250,"279,523,324","-824,488,519",-220,-110,-13,-104,48,127,"21,999",14,13,unavailable,361,"21,622",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4488519 27.9523324),0.125731907,0.324722222
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,65,8915715,28050,"279,530,950","-824,490,686",-209,104,-56,116,49,127,"24,220",15,11,unavailable,809,"28,461",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490686 27.953095),0.083665206,0.807777778
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,29,8915715,4599,"279,523,975","-824,483,747",-229,0,7,-12,49,127,"20,404",16,13,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483747 27.9523975),0.885799616,0.317777778
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,10,8915715,56899,"279,510,055","-824,488,945",-226,4,2,-17,49,127,"24,729",15,12,unavailable,590,"28,454",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4488945 27.9510055),0.435070472,0.798888889
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,78,8915715,22250,"279,523,415","-824,484,364",-223,"1,893",68,110,48,127,"19,550",14,13,unavailable,133,"19,001",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4484364 27.9523415),0.277019423,0.322777778
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,116,8915715,13300,"279,524,014","-824,483,827",-224,0,9,-9,49,127,"19,910",14,13,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483827 27.9524014),0.39245737,0.320277778
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,69,8915715,55800,"279,523,974","-824,483,741",-230,0,8,-8,48,127,"20,301",16,14,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483741 27.9523974),0.076328359,0.315277778
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,6,8915715,40699,"279,517,210","-824,491,432",-226,-91,7,11,49,127,"19,760",14,13,unavailable,513,"14,090",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4491432 27.951721),0.318078484,0.327777778
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,109,8915715,12549,"279,524,012","-824,483,825",-224,-1,5,-9,49,127,"19,918",14,13,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483825 27.9524012),0.847736529,0.32
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,32,8915715,4900,"279,523,975","-824,483,746",-229,0,7,-11,49,127,"20,404",16,13,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483746 27.9523975),0.447518514,0.317777778
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,5,8915715,23800,"279,536,603","-824,482,405",-228,122,9,-3,48,127,"27,989",16,14,unavailable,390,"18,711",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4482405 27.9536603),0.760478226,0.306388889
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,76,8915715,9300,"279,523,996","-824,483,795",-226,-2,8,-9,48,127,"20,198",15,13,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483795 27.9523996),0.029054141,0.319166667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,26,8915715,24200,"279,526,063","-824,490,276",-212,14,0,-3,49,127,"24,027",15,11,unavailable,628,"28,410",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490276 27.9526063),0.225886533,0.806666667
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,74,8915715,34699,"279,521,920","-824,491,401",-223,"-1,358",-135,67,48,127,"21,517",14,13,unavailable,336,"15,629",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4491401 27.952192),0.763937291,0.326111111
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,2,8915715,27450,"279,523,309","-824,487,193",-220,-24,-84,21,50,127,"21,629",14,13,unavailable,338,"21,635",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4487193 27.9523309),0.765331719,0.324166667
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,121,8915715,26549,"279,523,299","-824,486,590",-220,73,12,-17,49,127,"21,383",14,13,unavailable,325,"21,607",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.448659 27.9523299),0.190462221,0.323888889
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,49,8915715,6599,"279,523,980","-824,483,756",-229,-2,9,-11,49,127,"20,404",15,13,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483756 27.952398),0.938574289,0.318333333
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,11,8915715,50000,"279,524,002","-824,483,748",-230,45,16,-70,49,127,"20,633",16,14,unavailable,2,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4483748 27.9524002),0.551550026,0.313888889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,79,8915715,3750,"279,516,855","-824,489,532",-219,9,-13,-31,50,127,"23,766",15,12,unavailable,514,"28,428",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489532 27.9516855),0.965307562,0.800833333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,114,8915715,33000,"279,538,941","-824,490,116",-205,398,57,64,49,127,"25,650",16,13,unavailable,982,"1,002",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490116 27.9538941),0.631932188,0.809166667
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,101,8915715,59000,"279,523,974","-824,483,740",-229,0,8,-11,48,127,"20,347",16,14,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.448374 27.9523974),0.12306142,0.316388889
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,94,8915715,45499,"279,524,155","-824,483,750",-235,24,38,-141,49,127,"20,626",16,14,unavailable,69,"14,276",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.448375 27.9524155),0.4942432,0.3125
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,84,8915715,4300,"279,517,355","-824,489,575",-219,36,7,-45,48,127,"23,841",15,12,unavailable,500,"28,442",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489575 27.9517355),0.375412607,0.801111111
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,41,8915715,31400,"279,523,212","-824,489,968",-219,-987,19,16,50,127,"22,012",14,13,unavailable,334,"20,616",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489968 27.9523212),0.413649546,0.325277778
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,22,8915715,10949,"279,520,944","-824,489,813",-216,-2,22,-165,49,127,"23,883",15,12,unavailable,33,"28,487",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489813 27.9520944),0.545164339,0.802777778
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,59,8915715,33199,"279,522,701","-824,490,983",-220,"-2,306",-304,-130,50,127,"21,907",14,13,unavailable,296,"18,011",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490983 27.9522701),0.477372748,0.325833333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,101,8915715,6000,"279,518,780","-824,489,682",-218,40,15,-99,49,127,"23,851",15,12,unavailable,424,"28,495",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489682 27.951878),0.54865481,0.801666667
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,116,8915715,26049,"279,523,296","-824,486,256",-219,53,-51,61,49,127,"21,101",14,13,unavailable,324,"21,576",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4486256 27.9523296),0.810051179,0.323888889
bsm,3/19/2021 0:47,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,50,8915715,48100,"279,501,240","-824,488,200",-232,-38,-28,-11,49,127,"25,533",14,11,unavailable,484,"28,512",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.44882 27.950124),0.903117471,0.796666667
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,96,8915715,58499,"279,523,974","-824,483,740",-229,4,7,-11,49,127,"20,337",16,14,unavailable,0,"14,280",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.448374 27.9523974),0.043013376,0.316111111
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,101,8915715,37400,"279,520,044","-824,491,585",-226,-168,-12,50,48,127,"20,628",14,13,unavailable,405,"14,392",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4491585 27.9520044),0.677070166,0.326944444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,96,8915715,18400,"279,521,564","-824,489,874",-214,-32,-44,241,48,127,"23,851",15,11,unavailable,247,"28,445",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489874 27.9521564),0.596031382,0.805
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,106,8915715,6499,"279,519,148","-824,489,706",-218,-33,5,-120,49,127,"23,874",15,12,unavailable,394,"28,494",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489706 27.9519148),0.724411377,0.801666667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,89,8915715,4800,"279,517,800","-824,489,609",-218,34,1,-65,49,127,"23,875",15,12,unavailable,487,"28,461",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489609 27.95178),0.149946576,0.801111111
bsm,3/19/2021 0:19,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,118,8915715,39099,"279,518,650","-824,491,536",-227,-10,4,98,48,127,"20,002",14,13,unavailable,488,"14,168",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4491536 27.951865),0.170757466,0.3275
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea2.csv,1,thea2,in,32,RV,NA,119,8915715,33499,"279,539,811","-824,489,882",-203,393,74,103,49,127,"25,738",16,13,unavailable,"1,007","1,161",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489882 27.9539811),0.018616677,0.809166667
